num__Age,num__SibSp,num__Parch,num__Fare,cat__Pclass_1,cat__Pclass_2,cat__Pclass_3,cat__Sex_female,cat__Sex_male,cat__Embarked_C,cat__Embarked_Q,cat__Embarked_S,Survived
-1.963416334026223,2.3651721745685985,1.9217478939753856,-0.08161995345249745,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.08535131670011094,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.08113533197997112,0.4783345406270387,0.7277823612437324,-0.3451100026040101,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
-0.0427214339790272,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.8109993939979054,-0.46508427634374117,-0.46618317148792077,-0.49268833417466223,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.9646549860016811,3.3085909915393783,1.9217478939753856,-0.4975461859920073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
-0.2732048219846907,1.4217533575978185,-0.46618317148792077,-0.48218971057283894,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.18776195402663626,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.041482782003569,4.252009808510158,1.9217478939753856,0.314004498024383,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.6573438019941298,-0.46508427634374117,-0.46618317148792077,0.8678787300920157,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.2732048219846907,0.4783345406270387,-0.46618317148792077,-0.36159296659291,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
0.18776195402663626,-0.46508427634374117,-0.46618317148792077,0.5138115038918489,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.35003261798657853,-0.46508427634374117,-0.46618317148792077,-0.5032723293686463,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-2.2069604473522073,-0.46508427634374117,1.9217478939753856,-0.058715379945941185,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.03410636202286062,-0.46508427634374117,-0.46618317148792077,-0.4028045410330702,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
-0.580516005992242,-0.46508427634374117,-0.46618317148792077,-0.4751621709742364,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.0427214339790272,-0.46508427634374117,-0.46618317148792077,-0.464751001198529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.5004092576803268,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
-0.11954922998091504,-0.46508427634374117,-0.46618317148792077,0.31816896593466604,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.9646549860016811,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.2645897500285241,2.3651721745685985,-0.46618317148792077,-0.3325291450470453,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
-1.041482782003569,0.4783345406270387,3.1157134267070385,0.053204695142913164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.5036882099903541,2.3651721745685985,1.9217478939753856,4.813712075085113,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.42686041398846636,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.0427214339790272,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.7341715979960176,-0.46508427634374117,-0.46618317148792077,-0.4990204076322475,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1.2633510980530658,0.4783345406270387,-0.46618317148792077,0.6112433951208287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.2732048219846907,0.4783345406270387,1.9217478939753856,-0.23414359066661056,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
2.2621124460776074,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
3.1840459981002613,-0.46508427634374117,-0.46618317148792077,0.05901829234566822,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.5036882099903541,-0.46508427634374117,0.7277823612437324,0.6567048090634326,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.3414175460304119,-0.46508427634374117,0.7277823612437324,-0.18364941725442976,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.3414175460304119,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.11954922998091504,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.6573438019941298,-0.46508427634374117,0.7277823612437324,0.946743341142999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.2645897500285241,-0.46508427634374117,-0.46618317148792077,-0.48236253599111567,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.5719009340360754,1.4217533575978185,-0.46618317148792077,-0.4975461859920073,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.11954922998091504,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.6573438019941298,-0.46508427634374117,-0.46618317148792077,-0.5032723293686463,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.6487287300379633,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,0.4783345406270387,-0.46618317148792077,-0.1597037267703028,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1.3401788940549537,-0.46508427634374117,-0.46618317148792077,0.4201984297365983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.1567244760064006,0.4783345406270387,-0.46618317148792077,-0.36159296659291,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.580516005992242,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.7341715979960176,0.4783345406270387,-0.46618317148792077,-0.45798374084431925,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.9646549860016811,-0.46508427634374117,-0.46618317148792077,-0.36150759500074925,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.6573438019941298,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
3.1456321000993173,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
-0.0427214339790272,0.4783345406270387,-0.46618317148792077,-0.22529409635725928,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.42686041398846636,-0.46508427634374117,0.7277823612437324,4.491398916700854,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-2.1170719260299986,3.3085909915393783,1.9217478939753856,-0.01134455746647263,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.6573438019941298,1.4217533575978185,-0.46618317148792077,0.8678787300920157,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.22617585202758017,0.4783345406270387,-0.46618317148792077,-0.03641881875428629,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.22617585202758017,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.8779734660681684,-0.46508427634374117,0.7277823612437324,0.946743341142999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.3487939660111203,0.4783345406270387,-0.46618317148792077,-0.42848473240183,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
-0.42686041398846636,-0.46508427634374117,-0.46618317148792077,-0.5138563245626304,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.08113533197997112,0.4783345406270387,0.7277823612437324,-0.1970111125445726,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.186523302051178,-0.46508427634374117,-0.46618317148792077,-0.5173274085658514,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.2645897500285241,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
-0.7341715979960176,-0.46508427634374117,-0.46618317148792077,-0.5157657330994951,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1.3401788940549537,0.4783345406270387,-0.46618317148792077,-0.36063930344145523,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.0427214339790272,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.35003261798657853,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.5036882099903541,-0.46508427634374117,-0.46618317148792077,-0.34927447051429306,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.8109993939979054,-0.46508427634374117,1.9217478939753856,-0.11528342980526965,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.5719009340360754,0.4783345406270387,-0.46618317148792077,0.4431030032431546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.041482782003569,-0.46508427634374117,-0.46618317148792077,-0.4706499699934448,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.42686041398846636,-0.46508427634374117,-0.46618317148792077,0.9865660655350799,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.08113533197997112,-0.46508427634374117,1.9217478939753856,-0.3451100026040101,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.580516005992242,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
-0.42686041398846636,0.4783345406270387,-0.46618317148792077,-0.3325291450470453,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
-0.8109993939979054,-0.46508427634374117,-0.46618317148792077,-0.5220124349649197,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
-0.8878271899997933,-0.46508427634374117,-0.46618317148792077,-0.42310632209569954,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.8109993939979054,0.4783345406270387,0.7277823612437324,0.10265775157752322,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.19637702598280285,-0.46508427634374117,-0.46618317148792077,-0.5002364322620501,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-1.5792773540167837,1.4217533575978185,1.9217478939753856,0.053204695142913164,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.5334870360351315,-0.46508427634374117,1.9217478939753856,-0.12118239860018547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.9560399140455145,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.647490078062505,-0.46508427634374117,-0.46618317148792077,-0.40176342405549936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.580516005992242,0.4783345406270387,-0.46618317148792077,0.7242045871872537,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.9932151600710002,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.8407982200426828,-0.46508427634374117,1.9217478939753856,-0.36063930344145523,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.5102998689672489,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1.647490078062505,-0.46508427634374117,0.7277823612437324,0.6154953168572276,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.041482782003569,-0.46508427634374117,-0.46618317148792077,-0.5015378284840135,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.03410636202286062,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,7.082266259422497,1.9217478939753856,0.7856304888639273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1.1096955060492901,-0.46508427634374117,0.7277823612437324,-0.32732356015919156,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.8023843220417389,-0.46508427634374117,-0.46618317148792077,-0.3346113790021868,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.2732048219846907,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.9646549860016811,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-2.1938997220318863,3.3085909915393783,0.7277823612437324,0.1638233740098041,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-1.5792773540167837,-0.46508427634374117,1.9217478939753856,-0.2351847076441813,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.08113533197997112,-0.46508427634374117,0.7277823612437324,0.48266544839084263,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.186523302051178,0.4783345406270387,4.309678959438692,-0.08161995345249745,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.12274407406654156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.11954922998091504,-0.46508427634374117,-0.46618317148792077,0.5138115038918489,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
2.4157680380813833,-0.46508427634374117,-0.46618317148792077,0.03498514803542525,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.963416334026223,3.3085909915393783,0.7277823612437324,-0.05611258750201434,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
-2.1938997220318863,0.4783345406270387,0.7277823612437324,-0.4307418740092033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
-0.6573438019941298,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
2.0316290580719443,-0.46508427634374117,-0.46618317148792077,-0.023404856534652064,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.8878271899997933,0.4783345406270387,0.7277823612437324,-0.4990204076322475,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,2.3651721745685985,0.7277823612437324,-0.13228695228295498,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1.570662282060617,-0.46508427634374117,-0.46618317148792077,-0.06470180256697296,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.03410636202286062,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.49507313803418757,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,7.082266259422497,1.9217478939753856,0.7856304888639273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,-0.3491870166881771,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.5792773540167837,3.3085909915393783,1.9217478939753856,-0.009002044266938455,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-2.1938997220318863,1.4217533575978185,0.7277823612437324,0.14950801556820642,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-1.963416334026223,-0.46508427634374117,1.9217478939753856,-0.20395119831705918,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
-0.08113533197997112,-0.46508427634374117,-0.46618317148792077,0.37855375063376884,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.08113533197997112,0.4783345406270387,-0.46618317148792077,-0.33981696389004046,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1.186523302051178,-0.46508427634374117,-0.46618317148792077,-0.10973011184690733,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.8023843220417389,0.4783345406270387,0.7277823612437324,-0.33981696389004046,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
